,carat,cut,color,depth,table,x,y,z,price
50695,0.44,Ideal,D,60.6,56.0,4.95,4.99,3.01,2290
50696,0.44,Ideal,D,61.0,57.0,4.91,4.93,3.0,2290
50697,0.53,Ideal,F,62.1,56.0,5.22,5.15,3.22,2290
50698,0.53,Ideal,F,62.2,54.0,5.22,5.19,3.24,2290
50699,0.7,Good,F,63.8,60.0,5.61,5.52,3.55,2290
50700,0.56,Premium,F,59.5,61.0,5.36,5.33,3.18,2290
50701,0.53,Premium,F,61.4,57.0,5.22,5.2,3.2,2290
50702,0.53,Ideal,F,61.3,55.0,5.23,5.27,3.22,2291
50703,0.53,Ideal,F,61.3,56.0,5.21,5.24,3.2,2291
50704,0.71,Ideal,F,60.7,57.0,5.78,5.81,3.52,2291
50705,1.01,Very Good,D,63.4,61.0,6.38,6.3,4.02,2291
50706,0.74,Premium,D,61.8,59.0,5.85,5.83,3.61,2291
50707,0.8,Premium,J,60.8,59.0,6.0,5.94,3.63,2292
50708,0.77,Ideal,J,61.9,54.0,5.89,5.94,3.66,2292
50709,0.56,Ideal,D,62.5,56.0,5.26,5.3,3.3,2292
50711,0.7,Very Good,G,63.5,56.0,5.64,5.7,3.6,2293
50712,0.77,Very Good,H,63.3,58.0,5.78,5.76,3.65,2293
50713,0.53,Ideal,G,60.6,56.0,5.27,5.33,3.21,2293
50714,0.53,Ideal,G,60.3,56.0,5.29,5.33,3.2,2293
50715,0.67,Good,F,62.3,62.0,5.5,5.59,3.46,2293
50716,0.7,Premium,H,62.3,59.0,5.71,5.66,3.54,2293
50717,1.05,Fair,H,61.8,57.0,6.51,6.4,3.99,2293
50718,0.7,Very Good,I,61.4,57.0,5.72,5.74,3.52,2294
50719,0.72,Very Good,D,59.8,60.0,5.76,5.81,3.46,2294
50720,0.8,Very Good,H,62.7,57.0,5.88,5.95,3.71,2294
50721,0.71,Premium,I,62.1,59.0,5.7,5.73,3.55,2294
50722,0.55,Ideal,F,61.5,57.0,5.24,5.27,3.23,2294
50723,0.55,Ideal,F,60.8,56.0,5.27,5.32,3.22,2294
50724,0.59,Ideal,E,62.3,56.0,5.4,5.38,3.36,2294
50725,0.7,Ideal,H,62.5,56.0,5.64,5.69,3.54,2294
50726,0.7,Ideal,H,62.6,55.0,5.65,5.7,3.55,2294
50727,0.7,Ideal,H,62.5,55.0,5.69,5.71,3.56,2294
50728,0.7,Ideal,H,62.2,55.0,5.67,5.71,3.54,2294
50729,0.85,Premium,J,60.7,58.0,6.12,6.08,3.71,2295
50730,0.72,Ideal,G,62.6,52.0,5.74,5.77,3.6,2295
50731,0.72,Ideal,G,62.3,54.0,5.76,5.79,3.6,2295
50733,0.74,Ideal,F,60.3,58.0,5.84,5.82,3.51,2295
50734,0.75,Premium,H,63.0,58.0,5.79,5.76,3.64,2295
50735,0.7,Very Good,H,60.4,61.0,5.68,5.77,3.46,2296
50736,0.79,Very Good,I,61.8,60.0,5.92,5.96,3.67,2296
50737,0.52,Ideal,D,62.2,56.0,5.16,5.13,3.2,2296
50738,0.58,Premium,G,62.2,58.0,5.35,5.32,3.32,2297
50739,0.53,Very Good,E,60.7,59.0,5.19,5.28,3.18,2297
50740,0.64,Very Good,D,62.2,58.0,5.49,5.54,3.43,2297
50741,0.71,Premium,F,60.4,58.0,5.8,5.83,3.51,2297
50742,0.5,Ideal,E,61.8,53.6,5.1,5.13,3.16,2297
50743,0.57,Ideal,E,61.0,56.0,5.38,5.4,3.29,2297
50744,0.72,Ideal,G,61.4,56.0,5.76,5.83,3.56,2297
50745,0.69,Ideal,G,62.4,56.0,5.66,5.69,3.55,2297
50747,0.58,Premium,E,62.2,58.0,5.35,5.3,3.31,2297
50748,0.74,Very Good,F,59.6,60.0,5.85,6.0,3.53,2298
50749,0.7,Very Good,E,63.2,56.0,5.6,5.64,3.55,2298
50750,0.7,Very Good,E,61.5,56.0,5.71,5.73,3.52,2298
50751,0.56,Ideal,F,61.9,56.0,5.28,5.32,3.28,2298
50752,0.7,Good,D,64.2,60.0,5.59,5.62,3.6,2298
50753,0.6,Ideal,F,61.8,57.0,5.36,5.42,3.33,2298
50754,0.72,Ideal,F,61.7,55.0,5.79,5.75,3.56,2298
50755,0.7,Ideal,H,61.8,57.0,5.67,5.72,3.52,2298
50756,0.56,Ideal,G,61.7,55.0,5.29,5.34,3.28,2298
50757,0.56,Ideal,G,61.8,54.0,5.31,5.33,3.29,2298
50758,0.72,Premium,F,60.5,59.0,5.83,5.8,3.52,2298
50760,0.7,Premium,D,62.1,60.0,5.71,5.73,3.55,2299
50761,0.79,Very Good,J,60.8,56.0,5.98,6.02,3.65,2300
50762,0.75,Very Good,I,63.7,56.0,5.73,5.77,3.66,2300
50763,0.87,Very Good,J,61.4,57.0,6.14,6.17,3.78,2300
50764,0.71,Premium,I,59.3,59.0,5.89,5.81,3.47,2300
50765,0.74,Premium,H,62.4,58.0,5.75,5.7,3.57,2300
50766,0.75,Ideal,J,62.9,57.0,5.74,5.81,3.63,2300
50767,0.72,Ideal,F,61.2,58.0,5.72,5.78,3.52,2300
50768,0.71,Premium,I,60.4,60.0,5.8,5.72,3.48,2300
50770,0.71,Premium,I,62.8,59.0,5.67,5.64,3.55,2300
50772,0.71,Fair,G,64.4,58.0,5.59,5.56,3.59,2300
50774,0.51,Ideal,E,62.5,57.0,5.06,5.12,3.18,2301
50775,0.52,Ideal,E,61.8,56.0,5.16,5.19,3.2,2301
50776,0.52,Ideal,D,61.4,56.0,5.23,5.2,3.2,2302
50777,0.59,Very Good,F,63.5,59.0,5.28,5.3,3.36,2302
50778,0.54,Ideal,D,61.2,55.0,5.25,5.31,3.23,2302
50779,0.73,Ideal,I,62.1,55.8,5.77,5.81,3.6,2302
50780,0.7,Very Good,G,63.1,58.0,5.69,5.66,3.58,2302
50781,0.52,Premium,E,59.8,58.0,5.27,5.24,3.14,2302
50782,0.77,Ideal,H,60.8,57.0,5.96,5.89,3.6,2302
50783,0.51,Ideal,G,61.2,56.0,5.16,5.17,3.16,2303
50784,0.76,Premium,E,61.3,59.0,5.85,5.83,3.58,2303
50785,0.55,Ideal,H,61.6,55.0,5.26,5.29,3.25,2303
50787,0.56,Very Good,E,60.3,57.0,5.33,5.37,3.23,2304
50788,0.7,Very Good,I,61.9,58.0,5.7,5.73,3.54,2304
50789,0.7,Very Good,G,62.8,56.0,5.64,5.66,3.55,2304
50790,0.51,Very Good,F,59.4,60.0,5.18,5.23,3.09,2304
50791,0.96,Fair,J,59.5,60.0,6.28,6.23,3.72,2304
50792,0.71,Ideal,F,62.2,56.0,5.71,5.74,3.56,2304
50793,0.72,Good,E,63.9,58.0,5.72,5.64,3.63,2305
50794,0.7,Very Good,H,61.6,56.1,5.72,5.77,3.53,2306
50795,0.71,Good,I,63.3,56.0,5.65,5.69,3.59,2306
50796,0.71,Premium,I,61.8,58.0,5.72,5.76,3.55,2306
50797,0.71,Good,I,63.6,56.0,5.65,5.7,3.61,2306
50798,0.71,Ideal,I,62.1,56.0,5.68,5.72,3.54,2306
50799,0.71,Premium,E,61.1,58.0,5.76,5.73,3.51,2306
50800,0.61,Premium,D,61.5,58.0,5.46,5.4,3.34,2306
50801,0.71,Premium,E,61.4,59.0,5.74,5.7,3.51,2306
50802,0.61,Ideal,F,61.5,54.0,5.48,5.51,3.38,2306
50803,0.6,Ideal,E,62.2,56.0,5.36,5.44,3.36,2306
50805,0.7,Premium,F,59.9,58.0,5.73,5.69,3.42,2306
50806,0.61,Ideal,F,60.7,56.0,5.52,5.49,3.34,2306
50807,0.87,Ideal,H,63.0,57.0,6.07,6.02,3.81,2307
50808,0.78,Very Good,F,61.5,59.0,5.88,5.95,3.63,2307
50809,0.7,Very Good,E,63.2,61.0,5.62,5.59,3.54,2307
50810,0.7,Premium,E,60.6,59.0,5.76,5.73,3.48,2307
50811,0.54,Ideal,D,61.6,55.0,5.25,5.27,3.24,2307
50812,0.81,Ideal,J,62.0,56.0,6.0,6.03,3.73,2307
50813,0.7,Good,E,63.7,61.0,5.64,5.6,3.58,2307
50814,0.7,Premium,E,62.9,59.0,5.67,5.59,3.54,2307
50815,0.75,Premium,D,60.3,61.0,5.88,5.86,3.54,2307
50816,0.76,Ideal,J,61.9,54.0,5.88,5.84,3.63,2307
50817,0.71,Ideal,G,61.1,57.0,5.79,5.73,3.52,2307
50818,0.71,Ideal,I,62.4,54.0,5.72,5.75,3.58,2308
50819,0.71,Ideal,E,61.5,57.0,5.74,5.78,3.54,2308
50820,0.71,Ideal,E,62.0,56.0,5.72,5.77,3.56,2308
50822,0.72,Ideal,E,61.8,55.0,5.77,5.75,3.56,2308
50823,0.71,Good,F,63.7,58.0,5.65,5.62,3.59,2308
50824,0.64,Ideal,H,62.2,58.0,5.49,5.51,3.42,2308
50825,0.67,Very Good,F,59.4,59.5,5.7,5.76,3.4,2309
50826,0.67,Very Good,G,59.9,57.4,5.69,5.75,3.42,2309
50827,0.73,Premium,F,61.6,58.0,5.79,5.73,3.55,2309
50828,0.74,Ideal,G,62.7,56.0,5.78,5.74,3.61,2309
50831,0.61,Ideal,G,62.6,55.0,5.46,5.43,3.41,2309
50832,0.7,Ideal,D,61.2,54.0,5.79,5.75,3.53,2310
50833,0.5,Very Good,D,63.3,55.0,5.08,5.06,3.21,2310
50834,0.7,Very Good,G,61.7,56.0,5.66,5.75,3.52,2310
50835,0.7,Premium,E,62.4,60.0,5.72,5.63,3.54,2310
50836,0.7,Very Good,E,59.6,63.0,5.76,5.71,3.42,2310
50837,0.62,Very Good,D,63.4,55.0,5.46,5.43,3.45,2310
50838,0.51,Premium,F,61.9,56.0,5.17,5.13,3.19,2310
50839,0.7,Ideal,G,61.9,58.0,5.69,5.72,3.53,2310
50843,0.7,Very Good,E,63.5,54.0,5.69,5.64,3.6,2310
50845,0.72,Good,G,63.4,53.0,5.72,5.79,3.64,2311
50846,0.83,Good,J,63.8,58.0,5.97,5.95,3.8,2311
50847,0.72,Premium,H,62.2,57.0,5.75,5.72,3.57,2311
50848,0.83,Premium,J,62.8,58.0,6.0,5.95,3.75,2311
50849,0.55,Very Good,E,59.6,59.0,5.32,5.39,3.19,2312
50850,0.78,Very Good,J,63.0,58.0,5.84,5.87,3.69,2312
50851,0.7,Very Good,H,63.6,56.0,5.6,5.63,3.57,2312
50852,0.7,Very Good,F,61.4,59.0,5.67,5.7,3.49,2312
50853,0.7,Very Good,F,60.3,59.0,5.73,5.78,3.47,2312
50854,0.7,Very Good,F,61.3,58.0,5.7,5.72,3.5,2312
50855,0.7,Very Good,E,60.3,60.0,5.77,5.81,3.49,2312
50857,0.72,Ideal,I,61.6,55.0,5.76,5.78,3.55,2312
50858,0.7,Ideal,G,61.1,57.0,5.72,5.77,3.51,2312
50860,0.54,Premium,E,61.0,59.0,5.28,5.27,3.22,2313
50861,0.7,Very Good,F,61.7,59.0,5.64,5.68,3.49,2313
50862,0.71,Very Good,E,62.2,58.0,5.68,5.73,3.55,2313
50863,0.82,Very Good,J,62.9,57.0,5.88,5.94,3.72,2313
50864,0.6,Ideal,G,61.4,59.0,5.37,5.41,3.31,2313
50865,0.71,Ideal,I,61.9,55.0,5.7,5.74,3.54,2313
50866,0.71,Ideal,H,62.7,55.0,5.66,5.7,3.56,2313
50867,0.71,Ideal,H,61.1,57.0,5.71,5.75,3.5,2313
50868,0.71,Ideal,H,62.1,57.0,5.68,5.73,3.54,2313
50869,0.7,Good,F,60.0,62.0,5.73,5.83,3.47,2313
50870,0.63,Ideal,D,62.0,56.0,5.5,5.47,3.4,2313
50871,0.81,Premium,I,61.8,58.0,5.97,5.91,3.68,2313
50872,0.81,Ideal,H,63.0,57.0,5.94,5.9,3.73,2313
50873,0.81,Premium,H,61.6,62.0,6.0,5.92,3.67,2313
50874,0.52,Very Good,F,62.0,57.0,5.11,5.15,3.18,2314
50875,0.55,Very Good,G,60.2,60.0,5.29,5.38,3.21,2314
50876,0.7,Good,E,63.8,56.0,5.58,5.61,3.57,2314
50877,0.72,Premium,F,61.6,60.0,5.79,5.73,3.55,2314
50878,0.7,Premium,G,62.1,60.0,5.71,5.65,3.53,2314
50879,0.71,Good,H,63.6,55.0,5.58,5.65,3.57,2315
50880,0.71,Ideal,I,62.1,59.0,5.73,5.7,3.55,2315
50881,0.7,Very Good,I,60.1,57.0,5.79,5.82,3.49,2316
50882,0.78,Very Good,H,62.7,56.0,5.85,5.89,3.68,2316
50884,0.83,Good,H,63.9,56.0,5.93,5.99,3.81,2316
50885,0.72,Premium,G,61.3,56.0,5.79,5.76,3.54,2316
50886,0.9,Premium,F,61.9,59.0,6.18,6.16,3.82,2316
50887,0.6,Premium,F,62.4,56.0,5.44,5.39,3.38,2316
50888,0.72,Premium,H,61.7,56.0,5.77,5.73,3.55,2316
50889,0.59,Very Good,H,61.7,56.0,5.42,5.48,3.36,2317
50890,0.7,Premium,G,61.7,58.0,5.68,5.73,3.52,2317
50891,0.7,Premium,G,60.8,58.0,5.75,5.8,3.51,2317
50892,0.71,Ideal,G,62.3,56.0,5.73,5.7,3.56,2317
50893,0.71,Premium,F,61.1,62.0,5.76,5.72,3.51,2317
50894,0.71,Premium,D,61.6,60.0,5.7,5.64,3.49,2317
50895,0.51,Ideal,E,62.4,55.0,5.08,5.12,3.18,2317
50896,0.79,Premium,I,61.8,60.0,5.96,5.92,3.67,2317
50898,0.71,Ideal,H,62.7,55.0,5.68,5.64,3.56,2317
50899,0.56,Ideal,F,62.7,55.0,5.32,5.27,3.32,2318
50900,0.56,Premium,F,60.7,57.0,5.39,5.35,3.26,2318
50901,0.54,Very Good,D,62.1,55.0,5.21,5.26,3.25,2318
50902,0.65,Very Good,H,61.6,58.0,5.57,5.62,3.42,2318
50903,0.72,Very Good,G,63.3,53.0,5.73,5.68,3.61,2318
50904,0.72,Ideal,G,62.0,56.0,5.75,5.71,3.55,2318
50907,0.7,Good,D,64.2,60.0,5.62,5.59,3.6,2318
50910,0.56,Ideal,G,62.0,56.0,5.3,5.28,3.28,2318
50911,0.56,Ideal,F,61.9,56.0,5.32,5.28,3.28,2318
50912,0.72,Premium,H,61.1,58.0,5.78,5.74,3.52,2318
50913,0.72,Premium,F,62.6,59.0,5.74,5.69,3.58,2318
50914,0.7,Very Good,E,63.4,56.0,5.7,5.6,3.58,2318
50915,0.6,Ideal,F,61.8,57.0,5.42,5.36,3.33,2318
50916,0.56,Ideal,F,60.3,56.0,5.39,5.35,3.24,2318
50917,0.7,Very Good,D,62.5,63.0,5.7,5.63,3.54,2318
50918,0.7,Good,D,64.2,62.0,5.52,5.48,3.53,2318
50919,0.72,Premium,G,60.8,58.0,5.8,5.74,3.51,2318
50920,0.74,Very Good,F,61.7,57.0,5.78,5.85,3.59,2319
50921,0.71,Very Good,F,63.2,59.0,5.66,5.6,3.56,2319
50922,0.7,Ideal,F,61.6,56.0,5.73,5.67,3.51,2319
50923,0.7,Premium,F,60.2,58.0,5.76,5.7,3.45,2319
50924,0.7,Premium,F,61.9,58.0,5.69,5.65,3.51,2319
50925,0.61,Premium,F,63.0,60.0,5.35,5.29,3.35,2319
50926,0.59,Ideal,D,62.0,56.0,5.35,5.39,3.33,2319
50927,0.71,Ideal,I,61.6,55.0,5.72,5.74,3.53,2319
50928,0.71,Ideal,I,60.2,60.0,5.77,5.79,3.48,2319
50929,0.71,Ideal,I,62.3,53.0,5.69,5.82,3.56,2319
50930,0.71,Ideal,I,62.0,54.0,5.72,5.75,3.55,2319
50931,0.71,Ideal,I,62.1,55.0,5.67,5.73,3.55,2319
50932,0.71,Ideal,I,61.0,56.0,5.75,5.78,3.52,2319
50933,0.7,Premium,D,62.1,60.0,5.73,5.71,3.55,2319
50934,0.57,Ideal,E,61.3,57.0,5.38,5.29,3.27,2319
50935,0.57,Ideal,E,61.0,54.0,5.43,5.39,3.3,2319
50936,0.51,Very Good,E,61.3,55.0,5.14,5.16,3.16,2320
50937,0.51,Very Good,E,61.8,56.0,5.13,5.16,3.18,2320
50938,0.71,Good,F,63.0,59.0,5.59,5.65,3.54,2320
50939,0.63,Ideal,G,61.9,58.0,5.48,5.51,3.4,2320
50940,0.73,Ideal,H,62.6,57.0,5.66,5.74,3.57,2320
50941,0.72,Premium,E,60.4,58.0,5.82,5.78,3.5,2320
50942,0.56,Very Good,F,61.7,56.0,5.26,5.3,3.26,2321
50943,0.73,Ideal,G,62.3,54.0,5.81,5.78,3.61,2321
50944,0.8,Very Good,J,63.4,56.0,5.9,5.87,3.73,2321
50945,0.57,Ideal,F,60.2,57.0,5.38,5.41,3.25,2321
50946,0.62,Ideal,G,61.6,55.0,5.51,5.53,3.4,2321
50947,0.56,Ideal,G,62.2,54.0,5.3,5.34,3.31,2321
50948,0.56,Ideal,G,62.0,54.0,5.3,5.32,3.29,2321
50949,0.53,Premium,D,61.3,58.0,5.27,5.2,3.21,2321
50950,0.87,Premium,J,61.4,57.0,6.17,6.14,3.78,2321
50951,0.71,Premium,E,62.7,59.0,5.66,5.7,3.56,2322
50952,0.74,Good,G,64.2,53.0,5.72,5.69,3.66,2322
50954,0.57,Ideal,F,61.6,57.0,5.32,5.36,3.29,2322
50955,0.59,Ideal,G,61.5,57.0,5.36,5.4,3.31,2322
50956,0.66,Very Good,H,61.9,59.0,5.59,5.65,3.48,2323
50957,0.81,Ideal,I,62.2,57.0,5.95,5.98,3.71,2323
50958,1.01,Very Good,I,60.9,63.0,6.51,6.43,3.94,2323
50959,0.51,Premium,E,61.4,60.0,5.11,5.05,3.12,2323
50960,0.54,Ideal,D,61.2,55.0,5.31,5.25,3.23,2323
50962,0.7,Very Good,E,60.8,57.0,5.66,5.72,3.46,2324
50963,0.61,Ideal,E,62.1,57.0,5.41,5.47,3.38,2324
50964,0.7,Very Good,F,62.2,56.0,5.67,5.75,3.55,2325
50965,0.6,Ideal,D,61.5,55.0,5.42,5.45,3.34,2325
50966,0.71,Ideal,G,60.6,57.0,5.81,5.87,3.54,2325
50967,0.71,Very Good,I,62.3,60.0,5.69,5.73,3.56,2326
50968,0.71,Very Good,F,61.6,59.0,5.7,5.76,3.53,2326
50969,0.72,Very Good,I,62.1,57.5,5.72,5.74,3.57,2326
50970,0.31,Very Good,H,62.4,58.0,4.28,4.34,2.69,544
50971,0.31,Good,E,63.4,57.0,4.31,4.33,2.74,544
50972,0.31,Very Good,H,61.5,61.0,4.31,4.34,2.66,544
50973,0.31,Good,E,63.3,55.0,4.33,4.36,2.75,544
50974,0.31,Very Good,H,61.8,61.0,4.32,4.36,2.68,544
50975,0.31,Premium,G,62.4,59.0,4.34,4.38,2.72,544
50978,0.31,Premium,G,61.5,60.0,4.31,4.34,2.66,544
50979,0.31,Very Good,G,61.0,56.0,4.35,4.37,2.66,544
50980,0.31,Ideal,H,61.6,56.0,4.34,4.36,2.68,544
50981,0.31,Good,E,63.1,54.0,4.31,4.34,2.73,544
50982,0.31,Good,E,63.4,55.0,4.32,4.33,2.74,544
50983,0.31,Premium,G,61.7,58.0,4.32,4.34,2.67,544
50984,0.31,Good,E,63.1,55.0,4.33,4.36,2.74,544
50985,0.31,Ideal,H,62.4,55.0,4.33,4.36,2.71,544
50986,0.31,Very Good,H,62.9,58.0,4.31,4.34,2.72,544
50987,0.31,Ideal,G,62.7,57.0,4.31,4.34,2.71,544
50988,0.31,Ideal,H,62.1,54.0,4.3,4.37,2.69,544
50989,0.31,Ideal,G,61.6,55.0,4.37,4.39,2.7,544
50990,0.31,Good,E,63.1,57.0,4.3,4.35,2.73,544
50991,0.31,Good,G,63.4,59.0,4.29,4.32,2.73,544
50992,0.31,Very Good,E,62.3,56.0,4.37,4.4,2.73,544
50993,0.31,Very Good,E,62.8,57.0,4.32,4.34,2.72,544
50994,0.31,Premium,G,61.7,59.0,4.31,4.34,2.67,544
50995,0.31,Very Good,G,60.7,61.0,4.33,4.37,2.64,544
50996,0.31,Premium,G,60.9,58.0,4.35,4.38,2.66,544
50997,0.31,Very Good,I,62.2,57.0,4.34,4.37,2.71,544
50998,0.31,Premium,I,62.1,58.0,4.3,4.33,2.68,544
50999,0.31,Good,E,63.4,55.0,4.32,4.35,2.75,544
51000,0.73,Very Good,F,61.6,62.0,5.71,5.76,3.53,2326
51001,0.73,Very Good,F,59.3,61.0,5.82,5.85,3.46,2326
51002,0.59,Premium,D,61.9,58.0,5.37,5.32,3.31,2326
51003,0.71,Ideal,H,62.3,54.0,5.74,5.76,3.58,2326
51004,0.76,Good,I,64.3,60.0,5.69,5.64,3.64,2326
51006,0.7,Ideal,H,61.6,56.0,5.77,5.72,3.53,2326
51008,0.74,Very Good,I,60.8,59.0,5.83,5.85,3.55,2327
51009,0.73,Ideal,I,62.1,54.0,5.79,5.8,3.6,2327
51010,0.73,Ideal,I,61.6,54.0,5.81,5.84,3.59,2327
51011,0.74,Ideal,H,62.1,57.0,5.75,5.81,3.59,2327
51012,0.74,Ideal,I,62.3,57.0,5.76,5.79,3.6,2327
51013,0.74,Good,H,63.0,57.0,5.72,5.77,3.62,2327
51014,0.71,Premium,I,61.8,58.0,5.76,5.72,3.55,2327
51015,0.71,Good,I,63.6,56.0,5.7,5.65,3.61,2327
51016,0.71,Ideal,I,62.1,56.0,5.72,5.68,3.54,2327
51017,0.71,Very Good,I,63.3,56.0,5.69,5.65,3.59,2327
51020,1.14,Good,G,63.7,56.0,6.63,6.55,4.2,2327
51022,0.74,Premium,F,61.4,57.0,5.82,5.8,3.57,2328
51023,0.74,Premium,F,59.6,58.0,5.91,5.87,3.51,2328
51024,0.72,Ideal,D,61.2,57.0,5.76,5.8,3.54,2328
51025,0.71,Ideal,H,60.7,59.0,5.75,5.81,3.51,2328
51027,0.74,Premium,G,62.8,54.0,5.76,5.73,3.61,2328
51029,0.71,Ideal,E,62.0,56.0,5.77,5.72,3.56,2329
51030,0.71,Ideal,E,61.5,57.0,5.78,5.74,3.54,2329
51031,0.7,Premium,G,62.9,59.0,5.63,5.56,3.52,2329
51032,0.48,Very Good,D,59.5,57.0,5.16,5.12,3.06,2329
51034,0.8,Very Good,I,60.7,56.0,6.01,6.03,3.66,2329
51035,0.76,Premium,E,59.3,62.0,6.01,5.96,3.55,2329
51037,0.75,Premium,H,60.2,59.0,5.92,5.88,3.55,2329
51038,0.73,Premium,F,62.0,57.0,5.79,5.76,3.58,2329
51039,0.75,Premium,I,60.0,57.0,5.93,5.9,3.55,2329
51040,0.82,Premium,E,60.0,56.0,6.11,6.08,3.66,2329
51041,0.7,Premium,H,60.8,59.0,5.71,5.74,3.48,2330
51042,0.7,Good,H,64.2,58.0,5.58,5.61,3.59,2330
51043,0.7,Good,H,63.9,59.0,5.6,5.64,3.59,2330
51044,0.7,Premium,H,61.8,60.0,5.68,5.71,3.52,2330
51045,0.73,Very Good,G,59.8,61.0,5.83,5.85,3.49,2330
51046,0.7,Very Good,H,61.6,55.0,5.71,5.75,3.53,2330
51047,0.73,Ideal,H,62.8,57.0,5.77,5.72,3.61,2330
51049,0.75,Premium,H,60.7,62.0,5.87,5.82,3.55,2331
51050,0.61,Ideal,G,62.4,53.8,5.42,5.45,3.39,2331
51051,0.71,Good,F,63.9,57.0,5.57,5.61,3.57,2331
51053,0.7,Premium,H,62.8,57.0,5.66,5.61,3.54,2331
51054,0.7,Premium,H,60.9,62.0,5.72,5.65,3.46,2331
51055,0.7,Premium,H,60.0,60.0,5.79,5.72,3.5,2331
51057,0.71,Ideal,F,59.3,57.0,5.86,5.81,3.46,2331
51058,0.71,Premium,F,60.2,60.0,5.8,5.77,3.48,2331
51059,0.7,Very Good,G,63.5,57.0,5.68,5.66,3.6,2331
51060,0.53,Premium,E,62.4,56.0,5.19,5.17,3.23,2331
51061,0.7,Very Good,I,62.2,57.0,5.69,5.72,3.55,2332
51062,0.71,Very Good,I,61.1,57.0,5.75,5.8,3.53,2332
51064,0.65,Very Good,I,61.0,55.0,5.65,5.73,3.47,2332
51065,0.78,Ideal,H,61.6,54.0,5.94,5.88,3.64,2332
51066,0.7,Ideal,E,62.0,58.0,5.66,5.7,3.52,2332
51067,0.7,Ideal,E,61.0,55.0,5.76,5.78,3.52,2332
51068,0.72,Premium,E,62.8,52.0,5.78,5.72,3.61,2333
51069,0.54,Ideal,F,61.3,57.0,5.29,5.24,3.23,2333
51070,0.71,Very Good,F,61.1,57.0,5.71,5.74,3.5,2333
51071,0.71,Very Good,F,61.9,56.0,5.67,5.7,3.52,2333
51072,0.7,Premium,F,62.5,59.0,5.65,5.67,3.54,2333
51074,0.54,Ideal,F,61.8,55.0,5.27,5.25,3.25,2333
51075,0.7,Premium,H,62.3,60.0,5.65,5.61,3.51,2333
51076,0.7,Premium,E,62.9,58.0,5.68,5.61,3.55,2333
51077,0.52,Ideal,F,62.3,56.0,5.14,5.16,3.21,2333
51078,0.54,Ideal,F,61.2,55.0,5.27,5.25,3.22,2333
51079,0.72,Good,G,63.7,59.0,5.74,5.65,3.63,2333
51080,0.72,Premium,I,60.9,60.0,5.8,5.76,3.52,2333
51081,0.72,Very Good,F,63.1,55.0,5.75,5.7,3.61,2333
51082,0.71,Very Good,G,61.7,56.0,5.7,5.74,3.53,2334
51083,0.77,Very Good,F,59.7,57.0,5.97,6.05,3.59,2334
51084,0.54,Ideal,F,62.3,53.7,5.22,5.26,3.26,2334
51086,0.52,Ideal,D,59.9,57.0,5.28,5.21,3.14,2334
51087,0.72,Premium,H,59.9,58.0,5.85,5.81,3.49,2334
51088,0.7,Very Good,H,60.0,57.0,5.74,5.8,3.46,2335
51089,0.7,Very Good,E,59.8,58.0,5.74,5.76,3.44,2335
51090,0.73,Premium,E,60.6,59.0,5.85,5.8,3.53,2335
51091,0.73,Ideal,I,62.2,54.0,5.76,5.78,3.59,2335
51092,0.7,Ideal,G,61.1,55.0,5.72,5.76,3.51,2335
51093,0.71,Ideal,F,60.9,56.0,5.79,5.81,3.53,2335
51094,0.7,Good,I,59.7,59.0,5.73,5.77,3.43,2335
51095,0.73,Very Good,E,63.2,60.0,5.76,5.71,3.62,2335
51096,0.71,Very Good,G,62.3,63.0,5.7,5.64,3.53,2335
51097,0.7,Good,H,63.7,59.0,5.59,5.53,3.54,2335
51098,0.7,Premium,E,63.0,58.0,5.69,5.64,3.57,2335
51099,0.59,Ideal,G,61.9,57.0,5.41,5.38,3.34,2336
51100,0.56,Very Good,G,62.1,55.6,5.29,5.31,3.29,2336
51102,1.03,Premium,H,62.9,59.0,6.41,6.3,4.0,2336
51103,0.72,Very Good,I,63.3,55.0,5.7,5.74,3.62,2337
51104,0.72,Very Good,I,61.1,56.0,5.76,5.79,3.53,2337
51105,0.72,Very Good,I,63.9,58.0,5.65,5.68,3.62,2337
51106,0.73,Very Good,H,63.1,57.3,5.65,5.7,3.59,2337
51107,0.7,Very Good,D,61.4,58.0,5.7,5.74,3.51,2337
51108,0.72,Ideal,I,61.1,56.0,5.76,5.82,3.54,2337
51109,0.72,Ideal,E,61.7,57.0,5.72,5.78,3.55,2337
51111,0.75,Premium,D,60.6,56.0,5.94,5.9,3.59,2337
51112,0.83,Good,H,63.9,56.0,5.99,5.93,3.81,2337
51113,0.52,Ideal,G,61.7,55.0,5.21,5.23,3.22,2338
51115,0.7,Very Good,G,63.4,58.0,5.63,5.57,3.55,2338
51116,0.76,Ideal,H,61.7,56.0,5.87,5.84,3.61,2338
51119,0.57,Ideal,F,62.0,55.0,5.3,5.31,3.29,2339
51120,0.57,Ideal,F,62.1,56.0,5.31,5.35,3.31,2339
51121,0.71,Very Good,H,62.2,55.1,5.7,5.72,3.55,2339
51123,0.7,Premium,D,62.1,62.0,5.63,5.58,3.48,2339
51125,0.57,Ideal,F,61.9,54.8,5.3,5.36,3.3,2339
51126,0.6,Ideal,E,59.6,59.0,5.52,5.45,3.27,2339
51127,1.05,Premium,I,61.8,56.0,6.53,6.48,4.02,2339
